3.162277660168379394e-04,0.000000000000000000e+00,3.162277660168379523e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.978000000000000425e-01
3.162277660168379394e-03,1.000000000000000000e+00,3.162277660168379612e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
3.162277660168379394e-04,1.000000000000000000e+00,3.162277660168379412e-01,3.162277660168379134e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.169000000000000483e-01
3.162277660168379394e-03,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.874000000000000554e-01
1.000000000000000048e-04,0.000000000000000000e+00,3.162277660168379523e+00,1.000000000000000021e-02,2.000000000000000000e+00,0.000000000000000000e+00,9.242000000000000215e-01
1.000000000000000021e-02,1.000000000000000000e+00,3.162277660168379256e+01,3.162277660168379256e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
3.162277660168379394e-04,0.000000000000000000e+00,3.162277660168379612e+02,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.858999999999999986e-01
1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.719999999999999751e-01
1.000000000000000048e-04,0.000000000000000000e+00,3.162277660168379523e+00,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.902999999999999803e-01
3.162277660168379134e-02,0.000000000000000000e+00,3.162277660168379612e+02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.889999999999999902e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+02,3.162277660168379134e-02,2.000000000000000000e+00,1.000000000000000000e+00,9.767000000000000126e-01
1.000000000000000021e-03,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.876000000000000334e-01
3.162277660168379394e-04,1.000000000000000000e+00,3.162277660168379256e+01,3.162277660168379256e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.153000000000000025e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.859999999999999876e-01
3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+02,3.162277660168379134e-02,0.000000000000000000e+00,1.000000000000000000e+00,9.851999999999999647e-01
3.162277660168379134e-02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000021e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.859999999999999876e-01
3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000021e-02,2.000000000000000000e+00,1.000000000000000000e+00,9.885000000000000453e-01
3.162277660168379134e-02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
1.000000000000000048e-04,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.502999999999999781e-01
3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+01,3.162277660168379256e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.705000000000000293e-01
3.162277660168379394e-04,0.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000021e-02,2.000000000000000000e+00,0.000000000000000000e+00,9.564000000000000279e-01
1.000000000000000021e-02,1.000000000000000000e+00,3.162277660168379256e+01,3.162277660168379134e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.135000000000000037e-01
3.162277660168379394e-03,0.000000000000000000e+00,3.162277660168379523e+00,3.162277660168379134e-02,2.000000000000000000e+00,0.000000000000000000e+00,9.802999999999999492e-01
3.162277660168379134e-02,1.000000000000000000e+00,1.000000000000000056e-01,3.162277660168379256e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
